,均线,买入金额,卖出金额,持仓金额,赚取,开始日期,结束日期
462,428,6200.0,8000.0,1460.69,1.53,20140424,20150422
463,428,6200.0,8700.0,789.94,1.53,20140425,20150423
464,428,6400.0,8600.0,1235.18,1.54,20140428,20150424
465,428,5900.0,8400.0,546.49,1.52,20140429,20150427
466,428,6100.0,9400.0,305.9,1.59,20140430,20150428
467,428,5800.0,8200.0,504.94,1.5,20140505,20150429
468,428,6000.0,8600.0,665.75,1.54,20140506,20150430
469,428,6300.0,9500.0,536.87,1.59,20140507,20150504
470,428,6100.0,4600.0,4947.01,1.57,20140508,20150505
471,428,5900.0,4700.0,4525.75,1.56,20140509,20150506
472,428,5300.0,4400.0,3599.53,1.51,20140512,20150507
473,428,5600.0,4200.0,3900.12,1.45,20140513,20150508
474,428,5500.0,5100.0,3052.61,1.48,20140514,20150511
475,428,5500.0,5700.0,2796.76,1.54,20140515,20150512
476,428,5100.0,6000.0,1838.08,1.54,20140516,20150513
477,428,5900.0,6400.0,2691.07,1.54,20140519,20150514
478,428,5300.0,6900.0,1451.88,1.58,20140520,20150515
479,428,5100.0,8000.0,115.82,1.59,20140521,20150518
480,428,4900.0,6500.0,706.7,1.47,20140522,20150519
481,428,4900.0,6800.0,410.93,1.47,20140523,20150520
482,428,4500.0,3500.0,2935.42,1.43,20140526,20150521
483,428,4700.0,4000.0,3038.14,1.5,20140527,20150522
484,428,4500.0,3100.0,3184.17,1.4,20140528,20150525
485,428,4300.0,3800.0,2364.19,1.43,20140529,20150526
486,428,4100.0,3700.0,2113.13,1.42,20140530,20150527
487,428,3700.0,3800.0,1458.0,1.42,20140603,20150528
488,428,3800.0,3700.0,1854.68,1.46,20140604,20150529
489,428,3500.0,4100.0,1090.45,1.48,20140605,20150601
490,428,3700.0,4200.0,1445.3,1.53,20140606,20150602
491,428,3900.0,4200.0,1776.79,1.53,20140609,20150603
492,428,3700.0,4600.0,1075.9,1.53,20140610,20150604
493,428,3500.0,4700.0,679.89,1.54,20140611,20150605
494,428,3100.0,4400.0,213.9,1.49,20140612,20150608
495,428,3500.0,4200.0,749.64,1.41,20140613,20150609
496,428,3400.0,1000.0,3151.94,1.22,20140616,20150610
497,428,3300.0,1200.0,2921.83,1.25,20140617,20150611
498,428,2900.0,1400.0,2288.41,1.27,20140618,20150612
499,428,3600.0,1800.0,2865.98,1.3,20140619,20150615
500,428,3000.0,1700.0,2198.58,1.3,20140620,20150616
501,428,2900.0,2300.0,1612.35,1.35,20140623,20150617
502,428,2700.0,2500.0,1112.97,1.34,20140624,20150618
503,428,2800.0,3200.0,761.74,1.41,20140625,20150619
504,428,2400.0,200.0,2485.22,1.12,20140626,20150623
505,428,2500.0,200.0,2589.01,1.12,20140627,20150624
506,428,2500.0,3100.0,298.04,1.36,20140630,20150625
507,428,2300.0,600.0,2057.75,1.16,20140701,20150626
508,428,2100.0,600.0,1806.81,1.15,20140702,20150629
509,428,1700.0,700.0,1276.19,1.16,20140703,20150630
510,428,1700.0,500.0,1481.37,1.17,20140704,20150701
511,428,1500.0,500.0,1255.46,1.17,20140707,20150702
512,428,1700.0,300.0,1672.23,1.16,20140708,20150703
513,428,1900.0,300.0,1909.66,1.16,20140709,20150706
514,428,1800.0,400.0,1691.89,1.16,20140710,20150707
515,428,1600.0,300.0,1570.06,1.17,20140711,20150708
516,428,1200.0,500.0,919.3,1.18,20140714,20150709
517,428,1700.0,800.0,1220.61,1.19,20140715,20150710
518,428,1700.0,1000.0,1037.4,1.2,20140716,20150713
519,428,1600.0,1200.0,766.37,1.23,20140717,20150714
520,428,1200.0,1400.0,103.37,1.25,20140718,20150715
521,428,1700.0,1800.0,329.68,1.25,20140721,20150716
522,428,1300.0,0.0,1401.49,1.08,20140722,20150717
523,428,1200.0,100.0,1223.46,1.1,20140723,20150720
524,428,1100.0,200.0,1011.92,1.1,20140724,20150721
525,428,1100.0,200.0,999.97,1.09,20140725,20150722
526,428,800.0,200.0,640.89,1.05,20140728,20150723
527,428,900.0,200.0,748.09,1.05,20140729,20150724
528,428,1000.0,300.0,758.93,1.06,20140730,20150727
529,428,800.0,600.0,261.19,1.08,20140731,20150728
530,428,700.0,600.0,148.55,1.07,20140801,20150729
531,428,400.0,200.0,207.91,1.02,20140804,20150730
532,428,300.0,100.0,203.59,1.01,20140805,20150731
533,428,200.0,200.0,4.25,1.02,20140806,20150803
534,428,400.0,300.0,129.85,1.07,20140807,20150804
535,428,400.0,300.0,126.38,1.07,20140808,20150805
536,428,300.0,100.0,205.72,1.02,20140811,20150806
537,428,200.0,0.0,203.67,1.02,20140812,20150807
538,428,100.0,0.0,100.0,1.0,20140813,20150810
539,428,600.0,0.0,605.22,1.01,20140814,20150811
540,428,600.0,0.0,600.47,1.0,20140815,20150812
541,428,400.0,0.0,398.29,1.0,20140818,20150813
542,428,100.0,0.0,100.0,1.0,20140819,20150814
543,428,500.0,100.0,416.18,1.03,20140820,20150817
544,428,300.0,0.0,304.09,1.01,20140821,20150818
545,428,200.0,100.0,106.98,1.03,20140822,20150819
546,428,300.0,200.0,117.54,1.06,20140825,20150820
547,428,400.0,200.0,226.81,1.07,20140826,20150821
548,428,500.0,200.0,325.31,1.05,20140827,20150824
549,428,800.0,200.0,718.89,1.15,20140828,20150825
550,428,1000.0,300.0,835.51,1.14,20140829,20150826
551,428,600.0,600.0,43.43,1.07,20140901,20150827
552,428,400.0,200.0,212.68,1.03,20140902,20150828
553,428,300.0,200.0,104.89,1.02,20140903,20150831
554,428,200.0,100.0,100.65,1.0,20140904,20150901
555,428,100.0,0.0,100.0,1.0,20140905,20150902
556,428,100.0,0.0,100.0,1.0,20140909,20150907
557,428,100.0,100.0,0.08,1.0,20140910,20150908
558,428,200.0,100.0,102.19,1.01,20140911,20150909
559,428,100.0,0.0,100.0,1.0,20140912,20150910
560,428,400.0,300.0,237.11,1.34,20140916,20150914
561,428,800.0,0.0,951.11,1.19,20140917,20150915
562,428,400.0,500.0,52.81,1.38,20140918,20150916
563,428,100.0,100.0,33.44,1.33,20140919,20150917
564,428,200.0,100.0,105.7,1.03,20140922,20150918
565,428,100.0,0.0,100.0,1.0,20140923,20150921
566,428,200.0,200.0,18.71,1.09,20140930,20150928
567,428,600.0,0.0,612.91,1.02,20141008,20150929
568,428,200.0,0.0,200.0,1.0,20141009,20150930
569,428,200.0,0.0,200.0,1.0,20141023,20151021
570,428,600.0,0.0,691.25,1.15,20141024,20151022
571,428,300.0,0.0,300.0,1.0,20141027,20151023
572,428,100.0,100.0,33.44,1.33,20141028,20151026
573,428,200.0,200.0,18.71,1.09,20141106,20151104
574,428,600.0,0.0,612.91,1.02,20141107,20151105
575,428,200.0,0.0,200.0,1.0,20141110,20151106
576,428,300.0,0.0,300.0,1.0,20141125,20151123
577,428,200.0,200.0,18.71,1.09,20141208,20151204
578,428,600.0,0.0,612.91,1.02,20141209,20151207
579,428,200.0,0.0,200.0,1.0,20141210,20151208
580,428,300.0,0.0,300.0,1.0,20141225,20151223
581,428,100.0,0.0,100.0,1.0,20150108,20160105
582,428,200.0,200.0,18.71,1.09,20150109,20160106
583,428,1500.0,0.0,1567.52,1.05,20150112,20160107
584,428,700.0,0.0,711.61,1.02,20150113,20160108
585,428,1500.0,0.0,1500.0,1.0,20150114,20160111
586,428,1500.0,0.0,1500.0,1.0,20150115,20160112
587,428,1900.0,0.0,1900.0,1.0,20150116,20160113
588,428,1600.0,0.0,1600.0,1.0,20150119,20160114
589,428,2200.0,0.0,2200.0,1.0,20150120,20160115
590,428,2100.0,0.0,2100.0,1.0,20150121,20160118
591,428,1600.0,0.0,1600.0,1.0,20150122,20160119
592,428,1800.0,0.0,1800.0,1.0,20150123,20160120
593,428,2300.0,0.0,2300.0,1.0,20150126,20160121
594,428,2100.0,0.0,2100.0,1.0,20150127,20160122
595,428,2300.0,0.0,2294.99,1.0,20150128,20160125
596,428,3000.0,0.0,3000.0,1.0,20150129,20160126
597,428,3100.0,0.0,3100.0,1.0,20150130,20160127
598,428,3500.0,0.0,3500.0,1.0,20150202,20160128
599,428,3100.0,0.0,3100.0,1.0,20150203,20160129
600,428,3500.0,0.0,3500.0,1.0,20150204,20160201
601,428,3100.0,0.0,3100.0,1.0,20150205,20160202
602,428,3200.0,0.0,3200.0,1.0,20150206,20160203
603,428,3100.0,0.0,3084.63,1.0,20150209,20160204
604,428,3300.0,200.0,3116.92,1.01,20150210,20160205
605,428,4700.0,0.0,4522.31,0.96,20150211,20160215
606,428,3400.0,0.0,3331.01,0.98,20150212,20160216
607,428,4100.0,0.0,4016.49,0.98,20150213,20160217
608,428,4100.0,0.0,4004.64,0.98,20150216,20160218
609,428,4500.0,0.0,4399.41,0.98,20150217,20160219
610,428,3900.0,0.0,3821.1,0.98,20150225,20160222
611,428,4600.0,0.0,4538.21,0.99,20150226,20160223
612,428,4400.0,0.0,4354.97,0.99,20150227,20160224
613,428,4800.0,0.0,4624.89,0.96,20150302,20160225
614,428,4900.0,0.0,4765.95,0.97,20150303,20160226
615,428,5900.0,0.0,5740.09,0.97,20150304,20160229
616,428,5400.0,0.0,5271.62,0.98,20150305,20160301
617,428,5000.0,0.0,4942.76,0.99,20150306,20160302
618,428,5700.0,0.0,5799.86,1.02,20150309,20160303
619,428,5600.0,0.0,5777.78,1.03,20150310,20160304
620,428,5900.0,0.0,6212.04,1.05,20150311,20160307
621,428,5500.0,0.0,5671.4,1.03,20150312,20160308
622,428,6100.0,0.0,6278.74,1.03,20150313,20160309
623,428,6000.0,0.0,6047.13,1.01,20150316,20160310
624,428,6100.0,0.0,6157.57,1.01,20150317,20160311
625,428,5700.0,0.0,5766.27,1.01,20150318,20160314
626,428,5900.0,200.0,5826.8,1.02,20150319,20160315
627,428,7300.0,0.0,7330.04,1.0,20150320,20160316
628,428,5800.0,0.0,5843.44,1.01,20150323,20160317
629,428,6300.0,0.0,6367.78,1.01,20150324,20160318
630,428,6000.0,0.0,6152.88,1.03,20150325,20160321
631,428,6500.0,0.0,6652.58,1.02,20150326,20160322
632,428,5900.0,0.0,5966.36,1.01,20150327,20160323
633,428,6900.0,0.0,6973.77,1.01,20150330,20160324
634,428,6600.0,0.0,6670.05,1.01,20150331,20160325
635,428,7100.0,0.0,7322.9,1.03,20150401,20160328
636,428,7400.0,0.0,7584.44,1.02,20150402,20160329
637,428,8000.0,0.0,8543.57,1.07,20150403,20160330
638,428,7700.0,0.0,8097.34,1.05,20150407,20160331
639,428,7300.0,0.0,7518.35,1.03,20150408,20160401
640,428,7800.0,0.0,8296.44,1.06,20150409,20160405
641,428,7700.0,0.0,8187.41,1.06,20150410,20160406
642,428,8200.0,0.0,8714.24,1.06,20150413,20160407
643,428,8000.0,0.0,8327.31,1.04,20150414,20160408
644,428,8400.0,0.0,8920.92,1.06,20150415,20160411
645,428,8300.0,0.0,8755.64,1.05,20150416,20160412
646,428,8200.0,0.0,8770.87,1.07,20150417,20160413
647,428,7700.0,0.0,8137.01,1.06,20150420,20160414
648,428,8000.0,200.0,8327.47,1.07,20150421,20160415
649,428,9600.0,0.0,9973.41,1.04,20150422,20160418
650,428,8100.0,0.0,8326.75,1.03,20150423,20160419
651,428,8900.0,0.0,8963.76,1.01,20150424,20160420
652,428,8700.0,0.0,8687.56,1.0,20150427,20160421
653,428,9200.0,0.0,9247.08,1.01,20150428,20160422
654,428,8600.0,0.0,8542.3,0.99,20150429,20160425
655,428,9600.0,0.0,9675.97,1.01,20150430,20160426
656,428,9400.0,0.0,9413.51,1.0,20150504,20160427
657,428,10000.0,0.0,10225.23,1.02,20150505,20160428
658,428,10600.0,0.0,10840.19,1.02,20150506,20160429
659,428,11100.0,0.0,11638.26,1.05,20150507,20160503
660,428,10800.0,0.0,11177.15,1.03,20150508,20160504
661,428,10400.0,0.0,10576.31,1.02,20150511,20160505
662,428,11300.0,0.0,11485.0,1.02,20150512,20160506
663,428,11600.0,0.0,11633.11,1.0,20150513,20160509
664,428,12000.0,0.0,12125.3,1.01,20150514,20160510
665,428,11800.0,0.0,11854.71,1.0,20150515,20160511
666,428,12200.0,0.0,12365.42,1.01,20150518,20160512
667,428,12200.0,0.0,12287.18,1.01,20150519,20160513
668,428,11800.0,0.0,11928.14,1.01,20150520,20160516
669,428,11300.0,0.0,11285.37,1.0,20150521,20160517
670,428,11800.0,200.0,11607.0,1.0,20150522,20160518
671,428,13400.0,0.0,13265.13,0.99,20150525,20160519
672,428,11800.0,0.0,11644.27,0.99,20150526,20160520
673,428,12500.0,0.0,12317.44,0.99,20150527,20160523
674,428,12400.0,0.0,12136.66,0.98,20150528,20160524
675,428,12900.0,0.0,12634.46,0.98,20150529,20160525
676,428,12300.0,0.0,11979.66,0.97,20150601,20160526
677,428,13300.0,0.0,13031.38,0.98,20150602,20160527
678,428,13100.0,0.0,12827.35,0.98,20150603,20160530
679,428,13200.0,0.0,13467.34,1.02,20150604,20160531
680,428,13800.0,0.0,14053.95,1.02,20150605,20160601
681,428,14200.0,0.0,14542.66,1.02,20150608,20160602
682,428,13900.0,0.0,14259.69,1.03,20150609,20160603
683,428,13500.0,0.0,13597.01,1.01,20150610,20160606
684,428,14400.0,0.0,14764.91,1.03,20150611,20160607
685,428,14700.0,0.0,15146.95,1.03,20150612,20160608
686,428,15600.0,0.0,15756.99,1.01,20150615,20160613
687,428,15300.0,0.0,15389.43,1.01,20150616,20160614
688,428,15500.0,0.0,15821.79,1.02,20150617,20160615
689,428,15600.0,0.0,15811.13,1.01,20150618,20160616
690,428,15100.0,0.0,15351.87,1.02,20150619,20160617
691,428,14600.0,0.0,14724.61,1.01,20150623,20160620
692,428,15100.0,200.0,15100.45,1.01,20150624,20160621
693,428,16600.0,0.0,16795.24,1.01,20150625,20160622
694,428,15000.0,0.0,15018.52,1.0,20150626,20160623
695,428,16000.0,0.0,15849.44,0.99,20150629,20160624
696,428,15700.0,0.0,15698.43,1.0,20150630,20160627
697,428,16100.0,0.0,16181.52,1.01,20150701,20160628
698,428,15400.0,0.0,15463.58,1.0,20150702,20160629
699,428,16400.0,0.0,16561.5,1.01,20150703,20160630
700,428,16300.0,0.0,16429.51,1.01,20150706,20160701
701,428,16100.0,0.0,16545.83,1.03,20150707,20160704
702,428,16600.0,0.0,17134.49,1.03,20150708,20160705
703,428,17000.0,0.0,17692.53,1.04,20150709,20160706
704,428,16600.0,0.0,17151.55,1.03,20150710,20160707
705,428,16300.0,0.0,16611.0,1.02,20150713,20160708
706,428,17200.0,0.0,17834.46,1.04,20150714,20160711
707,428,17200.0,0.0,18334.37,1.07,20150715,20160712
708,428,18000.0,0.0,19466.23,1.08,20150716,20160713
709,428,17700.0,0.0,18972.85,1.07,20150717,20160714
710,428,17900.0,0.0,19235.03,1.07,20150720,20160715
711,428,18000.0,0.0,19265.55,1.07,20150721,20160718
712,428,17600.0,0.0,18723.63,1.06,20150722,20160719
713,428,17100.0,0.0,18022.7,1.05,20150723,20160720
714,428,17500.0,200.0,18442.1,1.07,20150724,20160721
715,428,19200.0,0.0,20178.66,1.05,20150727,20160722
716,428,17500.0,0.0,18264.63,1.04,20150728,20160725
717,428,18400.0,0.0,19430.32,1.06,20150729,20160726
718,428,18300.0,0.0,18951.28,1.04,20150730,20160727
719,428,18700.0,0.0,19414.98,1.04,20150731,20160728
720,428,18100.0,0.0,18643.75,1.03,20150803,20160729
721,428,19200.0,0.0,19707.3,1.03,20150804,20160801
722,428,19000.0,0.0,19530.1,1.03,20150805,20160802
723,428,18800.0,0.0,19390.11,1.03,20150806,20160803
724,428,19400.0,0.0,20094.18,1.04,20150807,20160804
725,428,19800.0,0.0,20640.19,1.04,20150810,20160805
726,428,19300.0,0.0,20116.31,1.04,20150811,20160808
727,428,18900.0,0.0,19607.36,1.04,20150812,20160809
728,428,19800.0,0.0,20759.73,1.05,20150813,20160810
729,428,19900.0,0.0,20885.13,1.05,20150814,20160811
730,428,20400.0,0.0,22006.78,1.08,20150817,20160812
731,428,19700.0,0.0,21704.55,1.1,20150818,20160815
732,428,20000.0,0.0,21994.92,1.1,20150819,20160816
733,428,20100.0,0.0,22052.15,1.1,20150820,20160817
734,428,19700.0,0.0,21562.57,1.09,20150821,20160818
735,428,19200.0,0.0,20851.94,1.09,20150824,20160819
736,428,19700.0,200.0,21149.89,1.08,20150825,20160822
737,428,21400.0,0.0,23130.12,1.08,20150826,20160823
738,428,19700.0,0.0,21072.52,1.07,20150827,20160824
739,428,20700.0,0.0,22017.35,1.06,20150828,20160825
740,428,20700.0,0.0,21968.24,1.06,20150831,20160826
741,428,21100.0,0.0,22385.83,1.06,20150901,20160829
742,428,20400.0,0.0,21637.02,1.06,20150902,20160830
743,428,21500.0,0.0,22996.63,1.07,20150907,20160831
744,428,21500.0,0.0,22742.48,1.06,20150908,20160901
745,428,21200.0,0.0,22562.36,1.06,20150909,20160902
746,428,21800.0,0.0,23273.45,1.07,20150910,20160905
747,428,22100.0,0.0,23838.69,1.08,20150911,20160906
748,428,21600.0,0.0,23131.91,1.07,20150914,20160907
749,428,21200.0,0.0,22483.0,1.06,20150915,20160908
750,428,22200.0,0.0,23726.93,1.07,20150916,20160909
751,428,22600.0,0.0,23756.52,1.05,20150917,20160912
752,428,23100.0,0.0,24503.01,1.06,20150918,20160913
753,428,22500.0,0.0,23560.05,1.05,20150921,20160914
754,428,22700.0,0.0,23933.38,1.05,20150922,20160919
755,428,22800.0,0.0,24012.57,1.05,20150923,20160920
756,428,22300.0,0.0,23551.72,1.06,20150924,20160921
757,428,21800.0,0.0,23019.05,1.06,20150925,20160922
758,428,22100.0,0.0,23388.2,1.06,20150928,20160923
759,428,24000.0,0.0,24939.61,1.04,20150929,20160926
760,428,22500.0,0.0,23361.9,1.04,20150930,20160927
761,428,23500.0,0.0,24366.02,1.04,20151008,20160928
762,428,23400.0,0.0,24341.53,1.04,20151009,20160929
763,428,23700.0,0.0,24726.07,1.04,20151012,20160930
764,428,22800.0,0.0,23940.86,1.05,20151013,20161010
765,428,23800.0,0.0,25154.13,1.06,20151014,20161011
766,428,23800.0,0.0,25089.96,1.05,20151015,20161012
767,428,23500.0,0.0,24808.77,1.06,20151016,20161013
768,428,24100.0,0.0,25538.98,1.06,20151019,20161014
769,428,24500.0,0.0,25783.49,1.05,20151020,20161017
770,428,23800.0,0.0,25162.13,1.06,20151021,20161018
771,428,23100.0,0.0,24218.09,1.05,20151022,20161019
772,428,24400.0,0.0,25856.82,1.06,20151023,20161020
773,428,24700.0,0.0,26386.51,1.07,20151026,20161021
774,428,25000.0,0.0,27252.53,1.09,20151027,20161024
775,428,24400.0,0.0,26360.44,1.08,20151028,20161025
776,428,24700.0,0.0,26618.64,1.08,20151029,20161026
777,428,24900.0,0.0,26793.68,1.08,20151030,20161027
778,428,24400.0,0.0,26189.72,1.07,20151102,20161028
779,428,24400.0,0.0,25942.1,1.06,20151103,20161031
780,428,24600.0,0.0,26420.22,1.07,20151104,20161101
781,428,26300.0,0.0,28048.85,1.07,20151105,20161102
782,428,24700.0,0.0,26384.4,1.07,20151106,20161103
783,428,26000.0,0.0,27693.74,1.07,20151109,20161104
784,428,25800.0,0.0,27476.48,1.06,20151110,20161107
785,428,26100.0,0.0,27929.93,1.07,20151111,20161108
786,428,25300.0,0.0,26846.99,1.06,20151112,20161109
787,428,26000.0,0.0,27981.49,1.08,20151113,20161110
788,428,25900.0,0.0,28100.97,1.08,20151116,20161111
789,428,25500.0,0.0,27746.48,1.09,20151117,20161114
790,428,26100.0,0.0,28395.33,1.09,20151118,20161115
791,428,26600.0,0.0,29003.17,1.09,20151119,20161116
792,428,25800.0,0.0,27988.21,1.08,20151120,20161117
793,428,25200.0,0.0,27041.98,1.07,20151123,20161118
794,428,26300.0,0.0,28691.77,1.09,20151124,20161121
795,428,26400.0,0.0,29175.9,1.11,20151125,20161122
796,428,26700.0,0.0,29786.3,1.12,20151126,20161123
797,428,26100.0,0.0,29015.36,1.11,20151127,20161124
798,428,26300.0,0.0,29567.9,1.12,20151130,20161125
799,428,26400.0,0.0,29818.9,1.13,20151201,20161128
800,428,25900.0,0.0,29436.73,1.14,20151202,20161129
801,428,26100.0,0.0,29177.55,1.12,20151203,20161130
802,428,26200.0,0.0,29674.87,1.13,20151204,20161201
803,428,27900.0,0.0,31276.91,1.12,20151207,20161202
804,428,26500.0,0.0,28948.16,1.09,20151208,20161205
805,428,27800.0,0.0,30338.6,1.09,20151209,20161206
806,428,27500.0,0.0,30118.67,1.1,20151210,20161207
807,428,27800.0,0.0,30501.21,1.1,20151211,20161208
808,428,27000.0,0.0,29646.96,1.1,20151214,20161209
809,428,28100.0,0.0,30170.66,1.07,20151215,20161212
810,428,28000.0,0.0,30007.28,1.07,20151216,20161213
811,428,27500.0,0.0,29324.76,1.07,20151217,20161214
812,428,28300.0,0.0,29877.9,1.06,20151218,20161215
813,428,28800.0,0.0,30462.27,1.06,20151221,20161216
814,428,28000.0,0.0,29330.61,1.05,20151222,20161219
815,428,27500.0,0.0,28409.5,1.03,20151223,20161220
816,428,28400.0,0.0,29979.28,1.06,20151224,20161221
817,428,28500.0,0.0,30119.11,1.06,20151225,20161222
818,428,28900.0,0.0,30529.41,1.06,20151228,20161223
819,428,28100.0,0.0,29616.54,1.05,20151229,20161226
820,428,28400.0,0.0,29895.14,1.05,20151230,20161227
821,428,28500.0,0.0,29857.58,1.05,20151231,20161228
822,428,28100.0,0.0,29406.67,1.05,20160104,20161229
823,428,28200.0,0.0,29338.87,1.04,20160105,20161230
824,428,28200.0,0.0,29754.3,1.06,20160106,20170103
825,428,29800.0,0.0,31739.79,1.07,20160107,20170104
826,428,28300.0,0.0,29925.53,1.06,20160108,20170105
827,428,29600.0,0.0,31231.81,1.06,20160111,20170106
828,428,29200.0,0.0,30888.4,1.06,20160112,20170109
829,428,29500.0,0.0,31114.66,1.05,20160113,20170110
830,428,28800.0,0.0,30021.7,1.04,20160114,20170111
831,428,30000.0,0.0,31251.7,1.04,20160115,20170112
832,428,29900.0,0.0,31187.04,1.04,20160118,20170113
833,428,29300.0,0.0,30586.77,1.04,20160119,20170116
834,428,30100.0,0.0,31510.69,1.05,20160120,20170117
835,428,30600.0,0.0,32289.19,1.06,20160121,20170118
836,428,29800.0,0.0,31139.28,1.04,20160122,20170119
837,428,29200.0,0.0,30574.54,1.05,20160125,20170120
838,428,30000.0,0.0,31261.57,1.04,20160126,20170123
839,428,30100.0,0.0,31470.41,1.05,20160127,20170124
840,428,30400.0,0.0,32111.09,1.06,20160128,20170125
841,428,29600.0,0.0,31213.04,1.05,20160129,20170126
842,428,30000.0,0.0,31459.67,1.05,20160201,20170203
843,428,29900.0,0.0,31373.34,1.05,20160202,20170206
844,428,29500.0,0.0,30850.5,1.05,20160203,20170207
845,428,29400.0,0.0,30761.37,1.05,20160204,20170208
846,428,29400.0,0.0,30945.54,1.05,20160205,20170209
847,428,30100.0,0.0,31937.69,1.06,20160215,20170210
848,428,28900.0,0.0,30627.19,1.06,20160216,20170213
849,428,29000.0,0.0,30785.53,1.06,20160217,20170214
850,428,28600.0,0.0,30238.56,1.06,20160218,20170215
851,428,28500.0,0.0,30226.63,1.06,20160219,20170216
852,428,28200.0,0.0,29630.45,1.05,20160222,20170217
853,428,28600.0,0.0,30613.97,1.07,20160223,20170220
854,428,28500.0,0.0,30501.19,1.07,20160224,20170221
855,428,28300.0,0.0,30511.77,1.08,20160225,20170222
856,428,28900.0,0.0,31017.09,1.07,20160226,20170223
857,428,28900.0,0.0,30954.18,1.07,20160229,20170224
858,428,28400.0,0.0,30011.56,1.06,20160301,20170227
859,428,27800.0,0.0,29234.79,1.05,20160302,20170228
860,428,27500.0,0.0,29065.48,1.06,20160303,20170301
861,428,27600.0,0.0,29104.0,1.05,20160304,20170302
862,428,27500.0,0.0,28990.22,1.05,20160307,20170303
863,428,27100.0,0.0,28670.03,1.06,20160308,20170306
864,428,27000.0,0.0,28535.97,1.06,20160309,20170307
865,428,27200.0,0.0,28943.1,1.06,20160310,20170308
866,428,26800.0,0.0,28178.44,1.05,20160311,20170309
867,428,27000.0,0.0,28276.8,1.05,20160314,20170310
868,428,26700.0,0.0,28294.02,1.06,20160315,20170313
869,428,27200.0,0.0,28835.81,1.06,20160316,20170314
870,428,26500.0,0.0,28070.63,1.06,20160317,20170315
871,428,26600.0,0.0,28408.97,1.07,20160318,20170316
872,428,26300.0,0.0,27747.33,1.06,20160321,20170317
873,428,26100.0,0.0,27511.01,1.05,20160322,20170320
874,428,26000.0,0.0,27570.4,1.06,20160323,20170321
875,428,26400.0,0.0,27890.06,1.06,20160324,20170322
876,428,26400.0,0.0,27989.54,1.06,20160325,20170323
877,428,25200.0,0.0,26811.13,1.06,20160328,20170324
878,428,25800.0,0.0,27349.52,1.06,20160329,20170327
879,428,25400.0,0.0,26711.56,1.05,20160330,20170328
880,428,25200.0,0.0,26388.28,1.05,20160331,20170329
881,428,25400.0,0.0,26362.51,1.04,20160401,20170330
882,428,25100.0,0.0,26341.93,1.05,20160405,20170331
883,428,25200.0,0.0,26979.86,1.07,20160406,20170405
884,428,25100.0,100.0,26880.49,1.07,20160407,20170406
885,428,24700.0,100.0,26450.7,1.07,20160408,20170407
886,428,24400.0,0.0,25594.54,1.05,20160411,20170410
887,428,24300.0,100.0,25988.8,1.07,20160412,20170411
888,428,23900.0,0.0,24872.3,1.04,20160413,20170412
889,428,24400.0,0.0,25373.02,1.04,20160414,20170413
890,428,24200.0,0.0,25639.77,1.06,20160415,20170414
891,428,24800.0,0.0,26282.17,1.06,20160418,20170417
892,428,24400.0,0.0,25773.62,1.06,20160419,20170418
893,428,24900.0,0.0,26194.74,1.05,20160420,20170419
894,428,24800.0,0.0,26264.06,1.06,20160421,20170420
895,428,24400.0,0.0,25811.18,1.06,20160422,20170421
896,428,24600.0,0.0,25711.45,1.05,20160425,20170424
897,428,24600.0,0.0,25794.9,1.05,20160426,20170425
898,428,24700.0,0.0,25990.58,1.05,20160427,20170426
899,428,23400.0,0.0,24447.07,1.04,20160428,20170427
900,428,24000.0,0.0,25000.84,1.04,20160429,20170428
901,428,24100.0,0.0,24942.64,1.03,20160503,20170502
902,428,23800.0,0.0,24440.95,1.03,20160504,20170503
903,428,24000.0,0.0,24582.34,1.02,20160505,20170504
904,428,24000.0,0.0,24551.69,1.02,20160506,20170505
905,428,24200.0,0.0,24638.87,1.02,20160509,20170508
906,428,23900.0,100.0,24358.42,1.02,20160510,20170509
907,428,23400.0,100.0,23685.73,1.02,20160511,20170510
908,428,23200.0,0.0,23602.83,1.02,20160512,20170511
909,428,22900.0,100.0,23474.44,1.03,20160513,20170512
910,428,22700.0,0.0,23396.71,1.03,20160516,20170515
911,428,23200.0,0.0,24155.89,1.04,20160517,20170516
912,428,23000.0,0.0,23800.76,1.03,20160518,20170517
913,428,23400.0,0.0,24172.24,1.03,20160519,20170518
914,428,23000.0,0.0,23776.52,1.03,20160520,20170519
915,428,23300.0,0.0,24147.03,1.04,20160523,20170522
916,428,23000.0,0.0,23952.46,1.04,20160524,20170523
917,428,22600.0,0.0,23495.25,1.04,20160525,20170524
918,428,22500.0,0.0,23847.99,1.06,20160526,20170525
919,428,22500.0,0.0,23825.83,1.06,20160527,20170526
920,428,22500.0,0.0,23852.0,1.06,20160530,20170531
921,428,21100.0,0.0,22209.95,1.05,20160531,20170601
922,428,21400.0,0.0,22475.07,1.05,20160601,20170602
923,428,21700.0,0.0,22583.43,1.04,20160602,20170605
924,428,21300.0,0.0,22254.21,1.04,20160603,20170606
925,428,21400.0,0.0,22696.39,1.06,20160606,20170607
926,428,20900.0,0.0,22352.57,1.07,20160607,20170608
927,428,20700.0,0.0,22255.71,1.08,20160608,20170609
928,428,20500.0,100.0,22002.03,1.08,20160613,20170612
929,428,20000.0,100.0,21432.24,1.08,20160614,20170613
