,ts_code,trade_date,total_mv,float_mv,total_share,float_share,free_share,turnover_rate,turnover_rate_f,pe,pe_ttm,pb
3454,000001.SH,20180321,3.99E+13,2.85E+13,4.28E+12,3.14E+12,1.19E+12,0.54,1.41,17.44,15.49,1.67
3455,000001.SH,20180322,3.97E+13,2.84E+13,4.28E+12,3.14E+12,1.19E+12,0.48,1.26,17.31,15.4,1.66
3456,000001.SH,20180323,3.84E+13,2.75E+13,4.28E+12,3.14E+12,1.20E+12,0.88,2.3,16.43,14.86,1.61
3457,000001.SH,20180326,3.80E+13,2.73E+13,4.28E+12,3.14E+12,1.20E+12,0.59,1.55,15.97,14.71,1.59
3458,000001.SH,20180327,3.83E+13,2.75E+13,4.28E+12,3.14E+12,1.20E+12,0.6,1.58,16.04,14.83,1.61
3459,000001.SH,20180328,3.78E+13,2.72E+13,4.29E+12,3.14E+12,1.20E+12,0.52,1.36,15.47,14.56,1.58
3460,000001.SH,20180329,3.83E+13,2.75E+13,4.29E+12,3.15E+12,1.19E+12,0.54,1.43,15.65,14.76,1.6
3461,000001.SH,20180330,3.84E+13,2.75E+13,4.29E+12,3.15E+12,1.19E+12,0.49,1.3,15.21,14.72,1.6
3462,000001.SH,20180402,3.83E+13,2.75E+13,4.29E+12,3.15E+12,1.19E+12,0.56,1.49,15.1,14.63,1.59
3463,000001.SH,20180403,3.80E+13,2.73E+13,4.29E+12,3.15E+12,1.19E+12,0.48,1.28,14.96,14.51,1.58
3464,000001.SH,20180404,3.79E+13,2.72E+13,4.29E+12,3.15E+12,1.19E+12,0.47,1.24,14.9,14.46,1.58
3465,000001.SH,20180409,3.80E+13,2.73E+13,4.29E+12,3.15E+12,1.19E+12,0.44,1.17,14.94,14.54,1.58
3466,000001.SH,20180410,3.87E+13,2.78E+13,4.29E+12,3.15E+12,1.19E+12,0.53,1.41,15.16,14.8,1.61
3467,000001.SH,20180411,3.90E+13,2.79E+13,4.29E+12,3.15E+12,1.19E+12,0.56,1.47,15.24,14.88,1.62
3468,000001.SH,20180412,3.86E+13,2.76E+13,4.29E+12,3.15E+12,1.19E+12,0.47,1.24,15.05,14.72,1.61
3469,000001.SH,20180413,3.83E+13,2.75E+13,4.29E+12,3.15E+12,1.19E+12,0.4,1.07,14.94,14.62,1.59
3470,000001.SH,20180416,3.77E+13,2.70E+13,4.29E+12,3.15E+12,1.19E+12,0.49,1.29,14.66,14.35,1.57
3471,000001.SH,20180417,3.72E+13,2.67E+13,4.29E+12,3.15E+12,1.19E+12,0.47,1.23,14.43,14.15,1.54
3472,000001.SH,20180418,3.75E+13,2.69E+13,4.29E+12,3.15E+12,1.19E+12,0.5,1.33,14.53,14.26,1.56
3473,000001.SH,20180419,3.78E+13,2.71E+13,4.29E+12,3.15E+12,1.19E+12,0.51,1.34,14.64,14.36,1.57
3474,000001.SH,20180420,3.73E+13,2.68E+13,4.29E+12,3.16E+12,1.19E+12,0.49,1.3,14.39,14.14,1.55
3475,000001.SH,20180423,3.73E+13,2.68E+13,4.29E+12,3.16E+12,1.19E+12,0.42,1.1,14.38,14.11,1.55
3476,000001.SH,20180424,3.80E+13,2.73E+13,4.29E+12,3.16E+12,1.20E+12,0.51,1.36,14.63,14.37,1.58
3477,000001.SH,20180425,3.78E+13,2.72E+13,4.29E+12,3.16E+12,1.20E+12,0.4,1.06,14.56,14.31,1.57
3478,000001.SH,20180426,3.73E+13,2.69E+13,4.29E+12,3.16E+12,1.20E+12,0.42,1.12,14.26,14.05,1.54
3479,000001.SH,20180427,3.74E+13,2.70E+13,4.29E+12,3.16E+12,1.20E+12,0.41,1.09,14.25,13.96,1.54
3480,000001.SH,20180502,3.74E+13,2.70E+13,4.29E+12,3.16E+12,1.20E+12,0.42,1.12,14.25,13.83,1.52
3481,000001.SH,20180503,3.77E+13,2.71E+13,4.29E+12,3.17E+12,1.20E+12,0.44,1.16,14.34,13.91,1.53
3482,000001.SH,20180504,3.75E+13,2.71E+13,4.30E+12,3.17E+12,1.20E+12,0.37,0.99,14.28,13.86,1.52
3483,000001.SH,20180507,3.81E+13,2.75E+13,4.30E+12,3.17E+12,1.20E+12,0.44,1.16,14.49,14.05,1.54
3484,000001.SH,20180508,3.84E+13,2.77E+13,4.30E+12,3.17E+12,1.20E+12,0.46,1.23,14.62,14.18,1.56
3485,000001.SH,20180509,3.84E+13,2.77E+13,4.30E+12,3.17E+12,1.20E+12,0.39,1.02,14.62,14.18,1.56
3486,000001.SH,20180510,3.86E+13,2.78E+13,4.30E+12,3.17E+12,1.20E+12,0.42,1.11,14.68,14.24,1.57
3487,000001.SH,20180511,3.85E+13,2.77E+13,4.30E+12,3.17E+12,1.20E+12,0.41,1.09,14.65,14.21,1.56
3488,000001.SH,20180514,3.86E+13,2.79E+13,4.30E+12,3.17E+12,1.20E+12,0.41,1.08,14.71,14.27,1.57
3489,000001.SH,20180515,3.89E+13,2.80E+13,4.30E+12,3.17E+12,1.20E+12,0.39,1.04,14.78,14.34,1.58
3490,000001.SH,20180516,3.85E+13,2.78E+13,4.30E+12,3.17E+12,1.20E+12,0.41,1.09,14.66,14.22,1.56
3491,000001.SH,20180517,3.84E+13,2.76E+13,4.30E+12,3.17E+12,1.20E+12,0.36,0.95,14.59,14.15,1.56
3492,000001.SH,20180518,3.89E+13,2.80E+13,4.30E+12,3.17E+12,1.20E+12,0.43,1.14,14.79,14.34,1.58
3493,000001.SH,20180521,3.91E+13,2.82E+13,4.30E+12,3.18E+12,1.20E+12,0.52,1.37,14.86,14.42,1.59
3494,000001.SH,20180522,3.91E+13,2.82E+13,4.31E+12,3.18E+12,1.20E+12,0.45,1.2,14.86,14.42,1.59
3495,000001.SH,20180523,3.85E+13,2.77E+13,4.31E+12,3.18E+12,1.20E+12,0.5,1.31,14.65,14.21,1.56
3496,000001.SH,20180524,3.83E+13,2.76E+13,4.31E+12,3.18E+12,1.20E+12,0.39,1.03,14.58,14.14,1.56
3497,000001.SH,20180525,3.82E+13,2.75E+13,4.31E+12,3.18E+12,1.20E+12,0.4,1.07,14.53,14.09,1.55
3498,000001.SH,20180528,3.81E+13,2.75E+13,4.31E+12,3.19E+12,1.21E+12,0.4,1.06,14.5,14.07,1.55
3499,000001.SH,20180529,3.80E+13,2.74E+13,4.31E+12,3.19E+12,1.21E+12,0.43,1.12,14.42,13.99,1.54
3500,000001.SH,20180530,3.70E+13,2.67E+13,4.31E+12,3.19E+12,1.21E+12,0.49,1.28,14.06,13.63,1.51
3501,000001.SH,20180531,3.76E+13,2.72E+13,4.31E+12,3.19E+12,1.21E+12,0.44,1.16,14.3,13.87,1.53
3502,000001.SH,20180601,3.74E+13,2.70E+13,4.31E+12,3.19E+12,1.21E+12,0.41,1.07,14.21,13.78,1.52
3503,000001.SH,20180604,3.76E+13,2.72E+13,4.31E+12,3.19E+12,1.21E+12,0.36,0.95,14.3,13.87,1.53
3504,000001.SH,20180605,3.79E+13,2.74E+13,4.31E+12,3.19E+12,1.21E+12,0.37,0.98,14.39,13.96,1.54
3505,000001.SH,20180606,3.79E+13,2.74E+13,4.32E+12,3.19E+12,1.21E+12,0.38,0.99,14.38,13.95,1.54
3506,000001.SH,20180607,3.78E+13,2.74E+13,4.32E+12,3.19E+12,1.21E+12,0.4,1.05,14.37,13.94,1.54
3507,000001.SH,20180608,3.73E+13,2.70E+13,4.32E+12,3.20E+12,1.21E+12,0.42,1.11,14.16,13.74,1.52
3508,000001.SH,20180611,3.72E+13,2.69E+13,4.32E+12,3.20E+12,1.21E+12,0.34,0.89,14.11,13.69,1.52
3509,000001.SH,20180612,3.75E+13,2.72E+13,4.32E+12,3.21E+12,1.21E+12,0.35,0.93,14.24,13.81,1.53
3510,000001.SH,20180613,3.71E+13,2.70E+13,4.32E+12,3.21E+12,1.21E+12,0.35,0.93,14.11,13.69,1.52
3511,000001.SH,20180614,3.71E+13,2.69E+13,4.32E+12,3.21E+12,1.22E+12,0.35,0.92,14.1,13.68,1.52
3512,000001.SH,20180615,3.69E+13,2.68E+13,4.32E+12,3.21E+12,1.22E+12,0.44,1.17,14.03,13.61,1.51
3513,000001.SH,20180619,3.57E+13,2.59E+13,4.32E+12,3.22E+12,1.22E+12,0.71,1.87,13.55,13.14,1.46
3514,000001.SH,20180620,3.57E+13,2.60E+13,4.32E+12,3.22E+12,1.22E+12,0.44,1.17,13.56,13.15,1.46
3515,000001.SH,20180621,3.52E+13,2.57E+13,4.33E+12,3.22E+12,1.22E+12,0.47,1.25,13.38,12.98,1.45
3516,000001.SH,20180622,3.54E+13,2.57E+13,4.33E+12,3.22E+12,1.22E+12,0.38,1.01,13.44,13.04,1.45
3517,000001.SH,20180625,3.53E+13,2.55E+13,4.35E+12,3.22E+12,1.22E+12,0.37,0.98,13.33,12.94,1.45
3518,000001.SH,20180626,3.51E+13,2.54E+13,4.35E+12,3.23E+12,1.22E+12,0.38,1.01,13.25,12.86,1.44
3519,000001.SH,20180627,3.47E+13,2.51E+13,4.35E+12,3.23E+12,1.22E+12,0.39,1.02,13.1,12.71,1.42
3520,000001.SH,20180628,3.44E+13,2.49E+13,4.35E+12,3.23E+12,1.22E+12,0.36,0.94,12.97,12.59,1.41
3521,000001.SH,20180629,3.51E+13,2.53E+13,4.36E+12,3.23E+12,1.22E+12,0.38,1.01,13.26,12.87,1.44
3522,000001.SH,20180702,3.42E+13,2.48E+13,4.36E+12,3.25E+12,1.23E+12,0.42,1.1,12.9,12.51,1.4
3523,000001.SH,20180703,3.43E+13,2.49E+13,4.37E+12,3.25E+12,1.23E+12,0.43,1.15,12.96,12.57,1.41
3524,000001.SH,20180704,3.42E+13,2.47E+13,4.40E+12,3.26E+12,1.23E+12,0.38,1,12.89,12.5,1.39
3525,000001.SH,20180705,3.39E+13,2.45E+13,4.41E+12,3.26E+12,1.23E+12,0.4,1.05,12.8,12.42,1.39
3526,000001.SH,20180706,3.41E+13,2.47E+13,4.41E+12,3.26E+12,1.24E+12,0.42,1.09,12.87,12.48,1.39
3527,000001.SH,20180709,3.50E+13,2.53E+13,4.41E+12,3.26E+12,1.24E+12,0.37,0.98,13.21,12.81,1.43
3528,000001.SH,20180710,3.52E+13,2.53E+13,4.41E+12,3.26E+12,1.24E+12,0.36,0.93,13.26,12.86,1.44
3529,000001.SH,20180711,3.46E+13,2.49E+13,4.41E+12,3.26E+12,1.24E+12,0.39,1.02,13.04,12.65,1.41
3530,000001.SH,20180712,3.54E+13,2.54E+13,4.41E+12,3.26E+12,1.24E+12,0.45,1.18,13.33,12.93,1.45
3531,000001.SH,20180713,3.53E+13,2.54E+13,4.41E+12,3.26E+12,1.24E+12,0.36,0.95,13.29,12.89,1.45
3532,000001.SH,20180716,3.50E+13,2.52E+13,4.41E+12,3.26E+12,1.24E+12,0.33,0.87,13.19,12.79,1.44
3533,000001.SH,20180717,3.47E+13,2.50E+13,4.42E+12,3.27E+12,1.24E+12,0.32,0.85,13.08,12.69,1.44
3534,000001.SH,20180718,3.46E+13,2.50E+13,4.42E+12,3.27E+12,1.24E+12,0.37,0.97,13.04,12.64,1.43
3535,000001.SH,20180719,3.44E+13,2.49E+13,4.42E+12,3.27E+12,1.24E+12,0.35,0.92,12.97,12.58,1.42
3536,000001.SH,20180720,3.52E+13,2.54E+13,4.42E+12,3.27E+12,1.24E+12,0.45,1.17,13.28,12.88,1.46
3537,000001.SH,20180723,3.57E+13,2.57E+13,4.42E+12,3.27E+12,1.24E+12,0.53,1.39,13.44,13.02,1.48
3538,000001.SH,20180724,3.62E+13,2.61E+13,4.42E+12,3.27E+12,1.25E+12,0.7,1.84,13.64,13.22,1.5
3539,000001.SH,20180725,3.62E+13,2.61E+13,4.42E+12,3.27E+12,1.25E+12,0.51,1.34,13.63,13.2,1.5
